book_key,book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,early_title_key,strict_title_key,lead_author,known_language,known_publication_year,reading_intent_count,main_genre,main_genre_tag_count,main_genre_cleaned_book_count,star_rating_total,star_rating_weighted_mean,star_average_gap,demand_absolute_score,exposure_gap_score,quality_score,genre_rarity_score,reader_intent_contribution,exposure_gap_contribution,genre_scarcity_contribution,quality_contribution,first_review_score
2413,68527,68527,881821,86,60887184,9780060887190.0,Bernard Cornwell,2004.0,The Last Kingdom,"The Last Kingdom (The Saxon Stories, #1)",en-US,4.23,38890,46911,2730,310,974,6480,18897,20250,https://images.gr-assets.com/books/1407107780m/68527.jpg,https://images.gr-assets.com/books/1407107780s/68527.jpg,the last kingdom,last kingdom,Bernard Cornwell,True,True,140,historical_fiction,740,410,46911,4.232184349086568,-0.0021843490865673942,83.43896841875204,27.516118456999234,82.67948858048301,66.26051797617747,28.369249262375696,6.603868429679816,14.577313954759044,16.535897716096603,66.08632936291116
1798,11389875,23190986,25660399,3,525953094,9780525953100.0,Ken Follett,2014.0,Edge of Eternity,"Edge of Eternity (The Century Trilogy, #3)",eng,4.04,21459,52737,5078,980,2775,10189,18199,20594,https://images.gr-assets.com/books/1377871984m/11389875.jpg,https://images.gr-assets.com/books/1377871984s/11389875.jpg,edge of eternity,edge of eternity,Ken Follett,True,True,146,historical_fiction,1203,410,52737,4.03631226653014,0.003687733469860177,84.18752048956398,50.46443011692712,53.513277237460386,66.26051797617747,28.623756966451754,12.111463228062508,14.577313954759044,10.702655447492077,66.01518959676538
2366,1715,1715,2870411,437,014044789X,9780140447900.0,"Ovid, David Raeburn, Denis Feeney",8.0,Metamorphoses,Metamorphoses,eng,4.03,42590,47948,1121,680,2239,10119,16766,18144,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,metamorphoses,metamorphoses,Ovid,True,True,139,poetry,1226,55,47948,4.031429882372571,-0.001429882372570468,83.2422686045241,24.948093104578735,52.02163697956508,96.88558627472408,28.302371325538196,5.9875423450988965,21.314828980439298,10.404327395913016,66.00907004698941
2841,7237456,7237456,8159756,36,393068471,9780393068470.0,Mary Roach,2010.0,Packing for Mars: The Curious Science of Life in the Void ,Packing for Mars: The Curious Science of Life in the Void,en-US,3.93,35724,38592,3737,861,1817,8333,15749,11832,https://images.gr-assets.com/books/1290480157m/7237456.jpg,https://images.gr-assets.com/books/1290480157s/7237456.jpg,packing for mars: the curious science of life in the void,packing for mars curious science of life in void,Mary Roach,True,True,202,science,1722,86,38592,3.9295708955223883,0.00042910447761190795,89.30717954321932,30.138782646705277,36.11080756201508,96.11517866899793,30.36444104469457,7.233307835209266,21.145339307179544,7.222161512403017,65.96524969948639
6614,18693743,18693743,25595312,28,425268780,9780425268780.0,Mark  Lawrence,2014.0,Prince of Fools,"Prince of Fools (The Red Queen's War, #1)",eng,4.07,11579,16567,1460,217,606,2838,7008,5898,https://images.gr-assets.com/books/1385072473m/18693743.jpg,https://images.gr-assets.com/books/1385072473s/18693743.jpg,prince of fools,prince of fools,Mark  Lawrence,True,True,137,fantasy,1650,1153,16567,4.07225206736283,-0.0022520673628294574,82.95814665063928,84.50988962954868,58.50726696535897,26.062725385203805,28.205769861217355,20.282373511091684,5.733799584744837,11.701453393071795,65.92339635012567
2906,21412202,21412202,27029851,1,1476764026,9781476764020.0,"Cary Elwes, Joe Layden, Various, Rob Reiner",2014.0,As You Wish: Inconceivable Tales from the Making of The Princess Bride,As You Wish: Inconceivable Tales from the Making of The Princess Bride,eng,4.08,31886,34379,6019,811,1143,5803,13229,13393,https://images.gr-assets.com/books/1418103917m/21412202.jpg,https://images.gr-assets.com/books/1418103917s/21412202.jpg,as you wish: inconceivable tales from the making of the princess bride,as you wish inconceivable tales from making of princess bride,Cary Elwes,True,True,170,nonfiction,62,257,34379,4.083510282439861,-0.0035102824398611787,86.8375040979128,33.84329581466506,60.2010709212108,73.31439186974102,29.524751393290355,8.122390995519615,16.129166211343023,12.04021418424216,65.81652278439515
2253,39020,39020,38742,37,1400032059,9781400032050.0,Charles C. Mann,2005.0,1491: New Revelations of the Americas Before Columbus,1491: New Revelations of the Americas Before Columbus,eng,4.01,41815,43649,2811,1186,2008,8065,16264,16126,https://images.gr-assets.com/books/1327865228m/39020.jpg,https://images.gr-assets.com/books/1327865228s/39020.jpg,1491: new revelations of the americas before columbus,1491 new revelations of americas before columbus,Charles C. Mann,True,True,337,history,2801,194,43649,4.011157185731632,-0.0011571857316319267,94.40498306196045,25.50540924489127,49.30062288274505,80.49939897278986,32.097694241066556,6.121298218773904,17.70986777401377,9.860124576549012,65.78898481040324
2342,12321,12321,338580,658,014044923X,9780140449240.0,"Friedrich Nietzsche, R.J. Hollingdale, Michael Tanner",1886.0,Jenseits von Gut und Böse: Vorspiel einer Philosophie der Zukunft,Beyond Good and Evil,eng,4.01,37181,43322,1080,841,2112,8750,15897,15722,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,jenseits von gut und böse: vorspiel einer philosophie der zukunft,jenseits von gut und b se vorspiel einer philosophie der zukunft,Friedrich Nietzsche,True,True,160,philosophy,247,107,43322,4.005193666035733,0.004806333964267218,85.82668560813026,29.013222598623102,49.30062288274505,89.68418752048957,29.18107310676429,6.963173423669544,19.730521254507707,9.860124576549012,65.73489236149055
2632,334176,334176,3349153,44,449912558,9780449912550.0,Mary Doria Russell,1996.0,The Sparrow,"The Sparrow (The Sparrow, #1)",eng,4.17,40781,43902,5540,1005,2008,5868,14511,20510,https://images.gr-assets.com/books/1230829367m/334176.jpg,https://images.gr-assets.com/books/1230829367s/334176.jpg,the sparrow,sparrow,Mary Doria Russell,True,True,154,science_fiction,1578,312,43902,4.17336340030067,-0.003363400300670172,85.14370014206098,26.182930827232,74.53830182493716,70.20544202819364,28.948858048300735,6.28390339853568,15.445197246202602,14.907660364987434,65.58561905802645
2300,3217221,3217221,3251160,33,1600102379,9781600102370.0,"Joe Hill, Gabriel Rodríguez",2008.0,Welcome to Lovecraft,"Locke & Key, Vol. 1: Welcome to Lovecraft",en-US,4.18,46590,50048,3216,1524,1762,6528,16384,23850,https://images.gr-assets.com/books/1377304780m/3217221.jpg,https://images.gr-assets.com/books/1377304780s/3217221.jpg,welcome to lovecraft,welcome to lovecraft,Joe Hill,True,True,137,horror,1586,236,50048,4.184343030690537,-0.0043430306905376526,82.95814665063928,22.609550868757513,75.98623101300404,76.00808654791827,28.205769861217355,5.426292208501803,16.721779040542017,15.197246202600809,65.55108731286198
3675,93426,93426,2468245,25,609809644,9780609809650.0,Jack Weatherford,2004.0,Genghis Khan and the Making of the Modern World,Genghis Khan and the Making of the Modern World,eng,4.01,25452,26779,1672,608,1139,5085,10496,9451,https://images.gr-assets.com/books/1320531289m/93426.jpg,https://images.gr-assets.com/books/1320531289s/93426.jpg,genghis khan and the making of the modern world,genghis khan and making of modern world,Jack Weatherford,True,True,127,history,1613,194,26779,4.009858471190111,0.00014152880988849148,81.66867009070047,42.43798491968091,49.30062288274505,80.49939897278986,27.767347830838162,10.185116380723418,17.70986777401377,9.860124576549012,65.52245656212436
2186,10104,10104,430173,22,802136834,9780802136830.0,Alison Weir,1980.0,The Six Wives of Henry VIII,The Six Wives of Henry VIII,en-US,4.1,47913,49615,1282,858,1471,8871,19013,19402,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,the six wives of henry viii,six wives of henry viii,Alison Weir,True,True,179,history,1457,194,49615,4.101078302932581,-0.0010783029325809323,87.74997268058135,21.91017375150257,63.211670855644186,80.49939897278986,29.834990711397662,5.258441700360616,17.70986777401377,12.642334171128837,65.44563435690088
5488,16150831,16150831,21986944,31,1423157524,9781423157530.0,Alexandra Bracken,2014.0,In The Afterlight,"In The Afterlight (The Darkest Minds, #3)",eng,4.36,25788,28011,3660,186,670,3147,8802,15206,https://images.gr-assets.com/books/1400697474m/16150831.jpg,https://images.gr-assets.com/books/1400697474s/16150831.jpg,in the afterlight,in afterlight,Alexandra Bracken,True,True,140,young_adult,685,765,28011,4.362750348077541,-0.0027503480775408207,83.43896841875204,41.84788547699705,94.50879685280297,36.542454376570866,28.369249262375696,10.043492514479292,8.03933996284559,18.901759370560594,65.35384111026117
1780,8705784,8705784,13578604,29,312624670,9780312624680.0,C.C. Hunter,2011.0,Born at Midnight,"Born at Midnight (Shadow Falls, #1)",en-US,4.13,68084,70503,3837,1852,3295,11507,20824,33025,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,born at midnight,born at midnight,C.C. Hunter,True,True,225,paranormal,999,196,70503,4.132930513595166,-0.002930513595166495,90.66768659162932,14.938258113867336,68.11823844388591,78.3684843186537,30.82701344115397,3.5851819473281608,17.241066550103813,13.623647688777183,65.27690962736312
7272,27904311,27904311,46919813,46,1423160924,9781423160920.0,Rick Riordan,2016.0,The Hammer of Thor,"The Hammer of Thor (Magnus Chase and the Gods of Asgard, #2)",eng,4.37,22736,26621,3390,171,452,2852,9141,14005,https://images.gr-assets.com/books/1463950690m/27904311.jpg,https://images.gr-assets.com/books/1463950690s/27904311.jpg,the hammer of thor,hammer of thor,Rick Riordan,True,True,158,fantasy,1050,1153,26621,4.365726306299538,0.0042736937004619335,85.66276909627362,47.56857174079336,94.98415473718718,26.062725385203805,29.125341492733032,11.416457217790406,5.733799584744837,18.996830947437438,65.27242924270571
1460,24,24,2611786,76,767903862,9780767903870.0,Bill Bryson,2000.0,Down Under,In a Sunburned Country,eng,4.05,58688,66668,4455,607,2214,12998,28184,22665,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,down under,down under,Bill Bryson,True,True,137,travel,2312,35,66668,4.051268974620507,-0.001268974620507457,82.95814665063928,17.70298328051579,55.16883400721233,98.87443995191782,28.205769861217355,4.24871598732379,21.75237678942192,11.033766801442468,65.24062943940554
2693,77711,77711,1253374,67,812515285,9780812515280.0,Vernor Vinge,1992.0,A Fire Upon The Deep,"A Fire Upon the Deep (Zones of Thought, #1)",eng,4.13,37986,40508,1801,654,1672,6494,14506,17182,https://images.gr-assets.com/books/1333915005m/77711.jpg,https://images.gr-assets.com/books/1333915005s/77711.jpg,a fire upon the deep,fire upon deep,Vernor Vinge,True,True,162,science_fiction,1718,312,40508,4.132862644415918,-0.002862644415918325,85.98513823625834,28.19364003933996,68.11823844388591,70.20544202819364,29.234947000327836,6.76647360944159,15.445197246202602,13.623647688777183,65.07026554474922
1670,104189,104189,421493,35,849900417,9780849900420.0,"Ron Hall, Denver Moore, Lynn Vincent",2005.0,Same Kind of Different as Me,Same Kind of Different as Me,en-US,4.21,52964,58121,6412,712,2248,8544,18957,27660,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,same kind of different as me,same kind of different as me,Ron Hall,True,True,135,nonfiction,273,257,58121,4.21479327609642,-0.004793276096419774,82.71773576658289,19.801114632280626,80.21527701890504,73.31439186974102,28.124030160638185,4.75226751174735,16.129166211343023,16.043055403781008,65.04851928750956
1967,30659,30659,31010,768,140449337,9780140449330.0,"Marcus Aurelius, Martin Hammond, Diskin Clay",180.0,Τὰ εἰς ἑαυτόν ,Meditations,eng,4.2,43876,55309,2613,825,2162,8561,17232,26529,https://images.gr-assets.com/books/1421618636m/30659.jpg,https://images.gr-assets.com/books/1421618636s/30659.jpg,τὰ εἰς ἑαυτόν,,Marcus Aurelius,True,True,181,classics,1112,434,55309,4.201938201739319,-0.001938201739318579,87.89749754125232,24.194077150038247,78.84384220303792,61.64900010927767,29.88514916402579,5.806578516009179,13.562780024041087,15.768768440607586,65.02327614468365
3346,383206,383206,816009,253,014043478X,9780140434780.0,"Elizabeth Gaskell, Pam Morris",1866.0,Wives and Daughters,Wives and Daughters,eng,4.07,32029,34605,1847,552,1305,6441,13142,13165,https://images.gr-assets.com/books/1348267609m/383206.jpg,https://images.gr-assets.com/books/1348267609s/383206.jpg,wives and daughters,wives and daughters,Elizabeth Gaskell,True,True,281,classics,2118,434,34605,4.071030197948273,-0.0010301979482729706,92.99530105999344,33.679379302808435,58.50726696535897,61.64900010927767,31.61840236039777,8.083051032674025,13.562780024041087,11.701453393071795,64.96568681018468
1672,10235,10235,1639628,42,812973011,9780812973010.0,Tracy Kidder,2003.0,"Mountains Beyond Mountains: The Quest of Dr. Paul Farmer, a Man Who Would Cure the World","Mountains Beyond Mountains: The Quest of Dr. Paul Farmer, A Man Who Would Cure the World",eng,4.21,53019,55178,4220,674,1808,8174,19341,25181,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"mountains beyond mountains: the quest of dr. paul farmer, a man who would cure the world",mountains beyond mountains quest of dr paul farmer man who would cure world,Tracy Kidder,True,True,133,nonfiction,642,257,55178,4.206042263220849,0.003957736779151233,82.48825264998361,19.74647579499508,80.21527701890504,73.31439186974102,28.04600590099443,4.7391541907988195,16.129166211343023,16.043055403781008,64.95738170691729
2247,193755,193755,565494,87,375701214,9780375701210.0,"Jean-Dominique Bauby, Jeremy Leggatt",1997.0,Le Scaphandre et le Papillon,The Diving Bell and the Butterfly,en-US,4.01,41037,45508,3657,572,2098,9483,17444,15911,https://images.gr-assets.com/books/1336930564m/193755.jpg,https://images.gr-assets.com/books/1336930564s/193755.jpg,le scaphandre et le papillon,le scaphandre et le papillon,Jean-Dominique Bauby,True,True,198,memoir,673,155,45508,4.011338665729102,-0.0013386657291025728,89.02852147306305,26.008086547918257,49.30062288274505,84.3295814665064,30.26969730084144,6.241940771500381,18.552507922631406,9.860124576549012,64.92427057152224
1736,27833670,27833670,43161998,57,1101904224,9781101904220.0,Blake Crouch,2016.0,Dark Matter,Dark Matter,eng,4.11,63814,80738,12710,741,2798,13607,33493,30099,https://images.gr-assets.com/books/1472119680m/27833670.jpg,https://images.gr-assets.com/books/1472119680s/27833670.jpg,dark matter,dark matter,Blake Crouch,True,True,401,science_fiction,1853,312,80738,4.10742153632738,0.002578463672620046,95.84198448257021,16.08567369686373,64.80712490438204,70.20544202819364,32.586274724073874,3.8605616872472948,15.445197246202602,12.961424980876409,64.85345863840018
1715,943402,943402,928338,97,1847241697,9781847241700.0,John Ajvide Lindqvist,2004.0,Låt den rätte komma in,Let the Right One In,eng,4.07,52518,65813,4814,1331,2929,11393,24366,25794,https://images.gr-assets.com/books/1327893384m/943402.jpg,https://images.gr-assets.com/books/1327893384s/943402.jpg,låt den rätte komma in,l t den r tte komma in,John Ajvide Lindqvist,True,True,277,horror,2873,236,65813,4.069135277224865,0.0008647227751357178,92.88602338542236,19.943175609223037,58.50726696535897,76.00808654791827,31.581247951043604,4.786362146213529,16.721779040542017,11.701453393071795,64.79084253087095
2555,60931,60931,1049657,40,807083690,9780807083700.0,Octavia E. Butler,1979.0,Kindred,Kindred,eng,4.18,43332,47766,5809,437,1577,7155,18225,20372,https://images.gr-assets.com/books/1339423248m/60931.jpg,https://images.gr-assets.com/books/1339423248s/60931.jpg,kindred,kindred,Octavia E. Butler,True,True,158,historical_fiction,1448,410,47766,4.183226562827116,-0.0032265628271161972,85.66276909627362,24.5219101737515,75.98623101300404,66.26051797617747,29.125341492733032,5.88525844170036,14.577313954759044,15.197246202600809,64.78516009179324
2331,25111004,25111004,40214925,25,1501110349,9781501110340.0,Colleen Hoover,2015.0,November 9,November 9,en-US,4.41,53321,59828,10670,853,1617,5629,15492,36237,https://images.gr-assets.com/books/1447138036m/25111004.jpg,https://images.gr-assets.com/books/1447138036s/25111004.jpg,november 9,november 9,Colleen Hoover,True,True,167,romance,887,551,59828,4.414772347395868,-0.004772347395867627,86.54791826029941,19.571631515681347,96.47033111135394,51.29494044366736,29.426292208501803,4.697191563763523,11.28488689760682,19.29406622227079,64.70243689214293
2421,1297985,1297985,2304379,68,676979785,9780676979790.0,Oliver Sacks,2007.0,Musicophilia: Tales of Music and the Brain,Musicophilia: Tales of Music and the Brain,eng,3.88,38152,41030,1905,1447,2585,9250,13740,14008,https://images.gr-assets.com/books/1320494159m/1297985.jpg,https://images.gr-assets.com/books/1320494159s/1297985.jpg,musicophilia: tales of music and the brain,musicophilia tales of music and brain,Oliver Sacks,True,True,196,music,1035,27,41030,3.8841579332195955,-0.0041579332195955665,88.91924379849196,28.046115178668995,29.1443558081084,99.51917823188722,30.23254289148727,6.731067642880558,21.89421921101519,5.828871161621681,64.6867009070047
1814,8492768,8492768,11606373,40,1439164630,9781439164630.0,Lisa Genova,2011.0,Left Neglected,Left Neglected,eng,3.95,52095,56765,6006,582,2450,12864,24336,16533,https://images.gr-assets.com/books/1285414621m/8492768.jpg,https://images.gr-assets.com/books/1285414621s/8492768.jpg,left neglected,left neglected,Lisa Genova,True,True,198,contemporary,134,40,56765,3.947555712146569,0.002444287853430982,89.02852147306305,20.07430881870834,39.6677958693039,98.46464867227625,30.26969730084144,4.817834116490001,21.662222707900778,7.933559173860781,64.683313299093
2637,89724,89724,847007,79,143039970,9780143039980.0,"Shirley Jackson, Jonathan Lethem",1962.0,We Have Always Lived in the Castle,We Have Always Lived in the Castle,eng,4.05,43602,51375,6521,630,2274,9697,20283,18491,https://images.gr-assets.com/books/1415357189m/89724.jpg,https://images.gr-assets.com/books/1415357189s/89724.jpg,we have always lived in the castle,we have always lived in castle,Shirley Jackson,True,True,233,horror,2112,236,51375,4.045858880778589,0.004141119221411138,91.0665501038138,24.336138126980657,55.16883400721233,76.00808654791827,30.96262703529669,5.840673150475357,16.721779040542017,11.033766801442468,64.55884602775653
1810,23848559,23848559,43075476,38,1250077001,9781250077000.0,Jenny  Lawson,2015.0,Furiously Happy,Furiously Happy: A Funny Book About Horrible Things,eng,3.93,59743,67556,8498,2513,4499,13107,22580,24857,https://images.gr-assets.com/books/1429101901m/23848559.jpg,https://images.gr-assets.com/books/1429101901s/23848559.jpg,furiously happy,furiously happy,Jenny  Lawson,True,True,337,humor,1407,89,67556,3.929140268814021,0.0008597311859790402,94.40498306196045,17.3314391869741,36.11080756201508,95.15899901650093,32.097694241066556,4.159545404873784,20.934979783630205,7.222161512403017,64.41438094197356
1314,22463,22463,481941,1004,785819118,9780785819110.0,Charles Darwin,1859.0,On the Origin of Species by Means of Natural Selection or the Preservation of Favoured Races in the Struggle for Life,The Origin of Species,eng,3.97,64162,74056,1729,2513,4297,15150,22868,29228,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,on the origin of species by means of natural selection or the preservation of favoured races in the struggle for life,on origin of species by means of natural selection or preservation of favoured races in struggle for life,Charles Darwin,True,True,224,science,2943,86,74056,3.972250729177919,-0.0022507291779190197,90.60758387061524,16.00917932466397,42.93519833897935,96.11517866899793,30.806578516009186,3.842203037919353,21.145339307179544,8.58703966779587,64.38116052890395
1294,43369,43369,3442838,83,446579807,9780446579800.0,Christopher Hitchens,2007.0,God is Not Great: How Religion Poisons Everything,god is Not Great: How Religion Poisons Everything,eng,3.96,64347,69948,3989,2982,3856,12657,24274,26179,https://images.gr-assets.com/books/1411218313m/43369.jpg,https://images.gr-assets.com/books/1411218313s/43369.jpg,god is not great: how religion poisons everything,god is not great how religion poisons everything,Christopher Hitchens,True,True,242,science,209,86,69948,3.9551666952593356,0.004833304740664346,91.53644410446947,15.987323789749755,41.31788875532729,96.11517866899793,31.12239099551962,3.836957709539941,21.145339307179544,8.263577751065458,64.36826576330456
1440,1255781,1255781,1244564,52,786868724,9780786868730.0,Mitch Albom,2009.0,Have a Little Faith: A True Story,Have a Little Faith: a True Story,en-US,4.16,60002,63096,4273,641,2021,10903,22733,26798,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,have a little faith: a true story,have little faith true story,Mitch Albom,True,True,170,nonfiction,212,257,63096,4.157379231647014,0.0026207683529859693,86.8375040979128,17.2003059774888,72.91552835755655,73.31439186974102,29.524751393290355,4.128073434597312,16.129166211343023,14.583105671511312,64.365096710742
4255,25558608,25558608,45355236,48,,9780008250450.0,Sabaa Tahir,2016.0,A Torch Against the Night,"A Torch Against the Night (An Ember in the Ashes, #2)",eng,4.34,30535,35094,5543,164,690,3782,12809,17649,https://images.gr-assets.com/books/1463675717m/25558608.jpg,https://images.gr-assets.com/books/1463675717s/25558608.jpg,a torch against the night,torch against night,Sabaa Tahir,True,True,271,fantasy,2230,1153,35094,4.341796318458996,-0.0017963184589957493,92.65107638509453,35.20926674680363,93.2739591301497,26.062725385203805,31.50136597093214,8.45022401923287,5.733799584744837,18.654791826029943,64.3401814009398
3782,36086,36086,1008989,27,1594489254,9781594489260.0,Steven Johnson,2006.0,The Ghost Map,"The Ghost Map: The Story of London's Most Terrifying Epidemic - and How It Changed Science, Cities, and the Modern World",eng,3.91,24895,27232,2592,534,1464,6213,10670,8351,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,the ghost map,ghost map,Steven Johnson,True,True,172,history,1451,194,27232,3.9121621621621623,-0.00216216216216214,87.0396677958693,43.37230903726368,33.10567151131024,80.49939897278986,29.593487050595567,10.409354168943283,17.70986777401377,6.621134302262049,64.33384329581467
4147,11709037,11709037,16656588,24,1592406599,9781592406590.0,David McRaney,2011.0,‎You Are Not So Smart‎,"You Are Not So Smart: Why You Have Too Many Friends on Facebook, Why Your Memory Is Mostly Fiction, and 46 Other Ways You're Deluding Yourself",en-US,3.85,20583,22226,1402,708,1418,5206,7980,6914,https://images.gr-assets.com/books/1391879112m/11709037.jpg,https://images.gr-assets.com/books/1391879112s/11709037.jpg,‎you are not so smart‎,you are not so smart,David McRaney,True,True,208,nonfiction,260,257,22226,3.853684873571493,-0.0036848735714927194,89.7989290787892,52.39864495683532,25.450770407605727,73.31439186974102,30.53163588678833,12.575674789640477,16.129166211343023,5.0901540815211455,64.32663096929298
3074,16142053,16142053,21973918,24,307700666,9780307700670.0,Lawrence Wright,2013.0,"Going Clear: Scientology, Hollywood, and the Prison of Belief","Going Clear: Scientology, Hollywood, and the Prison of Belief",eng,4.02,26117,30503,3890,570,1134,5375,13495,9929,https://images.gr-assets.com/books/1358119149m/16142053.jpg,https://images.gr-assets.com/books/1358119149s/16142053.jpg,"going clear: scientology, hollywood, and the prison of belief",going clear scientology hollywood and prison of belief,Lawrence Wright,True,True,135,nonfiction,768,257,30503,4.018883388519162,0.001116611480837193,82.71773576658289,41.339744290241505,50.688449349797835,73.31439186974102,28.124030160638185,9.921538629657961,16.129166211343023,10.137689869959567,64.31242487159874
1300,49465,49465,3402913,43,156031663,9780156031660.0,Jenna Blum,2004.0,Those Who Save Us,Those Who Save Us,en-US,4.12,68480,73568,5570,765,2223,12264,30513,27803,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,those who save us,those who save us,Jenna Blum,True,True,437,historical_fiction,1203,410,73568,4.119590039147456,0.00040996085254452197,96.32280625068299,14.83990820675336,66.50639274396241,66.26051797617747,32.749754125232215,3.5615779696208065,14.577313954759044,13.301278548792482,64.18992459840455
3498,1162022,1162022,6479100,37,670070297,9780670070300.0,Melina Marchetta,2006.0,On the Jellicoe Road,On the Jellicoe Road,eng,4.15,33398,40596,6182,1326,2088,5953,11232,19997,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,on the jellicoe road,on jellicoe road,Melina Marchetta,True,True,231,romance,543,551,40596,4.14508818602818,0.0049118139718205,90.96820019669981,32.17681127745601,71.26543547153317,51.29494044366736,30.929188066877938,7.722434706589443,11.28488689760682,14.253087094306634,64.18959676538083
1926,69242,69242,1472304,50,1400064287,9781400064280.0,"Chip Heath, Dan Heath",2006.0,Made to Stick: Why Some Ideas Survive and Others Die,Made to Stick: Why Some Ideas Survive and Others Die,en-US,3.97,46736,48407,1967,1247,2347,9922,18142,16749,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,made to stick: why some ideas survive and others die,made to stick why some ideas survive and others die,Chip Heath,True,True,190,business,1196,102,48407,3.9667816638089533,0.0032183361910469444,88.47666921647908,22.456562124357994,42.93519833897935,91.38345536006995,30.08206753360289,5.389574909845918,20.104360179215387,8.58703966779587,64.16304229046006
1671,23734628,32768522,43346673,51,1250049555,9781250049550.0,Rainbow Rowell,2015.0,Carry On,Carry On,eng,4.19,46197,87797,14621,2051,3611,12362,27273,42500,https://images.gr-assets.com/books/1429810397m/23734628.jpg,https://images.gr-assets.com/books/1429810397s/23734628.jpg,carry on,carry on,Rainbow Rowell,True,True,308,romance,1079,551,87797,4.190929075025343,-0.0009290750253425628,93.68921429351983,22.839033985356792,77.4232324336138,51.29494044366736,31.85433285979674,5.48136815648563,11.28488689760682,15.484646486722761,64.10523440061195
1519,827,827,2181158,58,553380966,9780553380960.0,Neal Stephenson,1995.0,The Diamond Age,"The Diamond Age: or, A Young Lady's Illustrated Primer",eng,4.19,61836,66621,2821,602,2255,10287,24102,29375,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,the diamond age,diamond age,Neal Stephenson,True,True,157,science_fiction,1963,312,66621,4.191711322255745,-0.0017113222557449959,85.54256365424544,16.664845372090483,77.4232324336138,70.20544202819364,29.084471642443454,3.999562889301716,15.445197246202602,15.484646486722761,64.01387826467054
1770,15729539,15729539,21408527,20,62200577,9780062200570.0,Joe Hill,2013.0,NOS4A2,NOS4A2,eng,4.06,50181,59499,7761,1146,2574,10053,23682,22044,https://images.gr-assets.com/books/1369591617m/15729539.jpg,https://images.gr-assets.com/books/1369591617s/15729539.jpg,nos4a2,nos4a2,Joe Hill,True,True,230,horror,3048,236,59499,4.057227852568951,0.0027721474310489214,90.92995301059995,20.83925254070593,56.791607474592944,76.00808654791827,30.916184023603982,5.001420609769424,16.721779040542017,11.35832149491859,63.99770516883402
